"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHERCNT","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","246","8121","ELEM GOV/NONPRFT FIN ACCT CYC","Bissell,Shannon E","26","33",""," 2.908"," 2.905","73.3","26.9","53.8","7.7","3.8","9","1","3","3","4","10","0","1","1","0","0","1","0","2","4","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","246","8310","ELEM GOV/NONPRFT FIN ACCT CYC","Novak,Shawn Edwin","62","64",""," 2.766"," 2.982","74.6","22.6","33.9","43.5","0.0","2","1","10","3","4","13","4","7","11","9","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","252","3727","CAREER DEVELOPMENT & PLANNING","Gregoire,David","38","42",""," 2.887"," 3.069","83.3","50.0","15.8","18.4","5.3","8","14","4","1","1","3","2","4","1","2","0","1","1","4","4","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","252","3728","CAREER DEVELOPMENT & PLANNING","Redman,Miranda Darlene","40","43",""," 3.363"," 2.947","65.1","65.0","22.5","5.0","2.5","5","14","8","4","1","5","3","1","0","1","1","0","0","2","3","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","252","5670","CAREER DEVELOPMENT & PLANNING","Gregoire,David","36","46",""," 3.103"," 3.127","81.8","61.1","19.4","2.8","2.8","15","14","7","1","3","1","3","0","1","0","0","1","0","5","8","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","252","6338","CAREER DEVELOPMENT & PLANNING","Ecenbarger,Kimberly Dawn","39","41",""," 2.974"," 2.865","80.5","43.6","28.2","17.9","2.6","5","3","7","7","6","3","2","4","1","2","1","0","0","3","2","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","252","7529","CAREER DEVELOPMENT & PLANNING","Ecenbarger,Kimberly Dawn","38","42",""," 3.571"," 3.272","97.4","76.3","18.4","2.6","0.0","5","5","17","7","1","2","4","0","0","1","0","0","0","1","0","3","1","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","252","8122","CAREER DEVELOPMENT & PLANNING","Schepers,Jennifer Jane","20","24",""," 3.160"," 3.021","82.6","45.0","35.0","10.0","5.0","5","5","2","2","5","2","0","1","1","0","0","1","0","1","3","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","252","8123","CAREER DEVELOPMENT & PLANNING","Schepers,Jennifer Jane","26","29",""," 3.146"," 2.883","78.6","61.5","19.2","3.8","7.7","5","5","5","6","2","2","1","1","0","0","0","2","0","2","2","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","252","9924","CAREER DEVELOPMENT & PLANNING","Driscoll,Julia Corinne","37","44",""," 3.857"," 3.149","73.8","89.2","8.1","2.7","0.0","7","25","7","1","0","3","0","0","1","0","0","0","0","0","4","2","1","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","261","3729","TECHNOLOGY IN PUBLIC AFFAIRS","Payne,Christopher J","21","31",""," 2.910"," 2.829","75","33.3","38.1","23.8","0.0","11","0","3","4","2","2","4","3","2","0","0","0","0","1","7","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","261","4342","TECHNOLOGY IN PUBLIC AFFAIRS","Payne,Christopher J","26","31",""," 3.146"," 3.061","86.7","46.2","26.9","26.9","0.0","5","1","5","6","3","2","2","4","0","3","0","0","0","0","4","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","261","4562","TECHNOLOGY IN PUBLIC AFFAIRS","Morris,Roger Alan","27","30",""," 3.378"," 3.267","70","66.7","14.8","14.8","3.7","3","4","7","7","0","1","3","3","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","261","4632","TECHNOLOGY IN PUBLIC AFFAIRS","Richwine,Brian L","23","31",""," 3.417"," 3.091","82.8","52.2","34.8","13.0","0.0","8","5","4","3","4","2","2","3","0","0","0","0","0","0","6","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","261","5042","TECHNOLOGY IN PUBLIC AFFAIRS","Niswander,Mark A","28","32",""," 3.668"," 3.368","90","75.0","17.9","7.1","0.0","4","9","8","4","3","1","1","1","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","272","12666","TERRORISM AND PUBLIC POLICY","Siena,Susan Jane","63","68",""," 3.343"," 3.242","96.9","52.4","33.3","14.3","0.0","5","7","13","13","7","7","7","6","2","1","0","0","0","0","2","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","275","6336","INTRODUCTION TO EMERGENCY MGMT","Henry,David George","62","66",""," 3.513"," 3.303","100","61.3","37.1","0.0","1.6","4","7","14","17","8","11","4","0","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","336","6670","MNG EXTER COLLAB & NETWORKS","Hughes,Cheryl Kay","58","63",""," 3.388"," 3.143","96.6","55.2","39.7","3.4","0.0","6","2","15","15","2","19","2","0","2","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","336","6673","MNG EXTER COLLAB & NETWORKS","Bell,David Allen","12","24",""," 2.067"," 2.908","95","8.3","16.7","58.3","16.7","12","0","1","0","0","0","2","2","2","3","0","1","1","0","8","4","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","339","11228","LEGAL HISTORY & PUBLIC POLICY","Hansen,Rich","34","36",""," 3.374"," 3.345","82.9","55.9","32.4","5.9","5.9","2","8","8","3","4","4","3","1","0","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","339","31238","LEGAL HISTORY & PUBLIC POLICY","Cate,Beth E","32","37",""," 3.409"," 3.415","94.3","53.1","43.8","0.0","0.0","6","0","10","7","7","4","3","0","0","0","0","0","0","1","3","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","339","7584","LEGAL HISTORY & PUBLIC POLICY","Cate,Beth E","34","37",""," 3.506"," 3.435","91.7","55.9","44.1","0.0","0.0","3","0","8","11","8","4","3","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","340","11229","URBAN GOVERNMENT ADMIN","Kruzan,Mark R.","49","51",""," 3.047"," 3.295","74.5","26.5","53.1","18.4","2.0","2","2","6","5","6","17","3","3","6","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","346","4789","INTRO TO GOVT ACCTG/FINL REPTG","McCaster,Antonette L","56","57",""," 3.288"," 3.088","94.6","44.6","39.3","12.5","3.6","1","1","17","7","11","7","4","5","2","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","348","12668","MANAGEMENT SCIENCE","Hunter,Jordan James","46","54",""," 2.804"," 3.103","94.1","30.4","32.6","28.3","4.3","10","1","8","5","5","4","6","5","8","0","1","1","0","2","5","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","348","7582","MANAGEMENT SCIENCE","Alexeev,Alexander","30","42",""," 2.373"," 2.844","97.2","10.0","40.0","26.7","20.0","13","0","1","2","6","3","3","4","1","3","3","2","1","1","6","6","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","356","8332","INTRO NON-PROF ACCT/REPORTING","Martin,Catherine Sue","33","35",""," 3.018"," 3.380","97","39.4","30.3","24.2","3.0","3","0","9","4","5","4","1","2","5","1","1","0","0","1","0","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","361","3731","FINANCIAL MANAGEMENT","Reuveny,Rafael","63","65",""," 3.337"," 3.105","98.4","39.7","52.4","7.9","0.0","2","1","4","20","22","9","2","4","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","361","3732","FINANCIAL MANAGEMENT","Novak,Shawn Edwin","64","69",""," 2.633"," 3.210","97","14.1","40.6","42.2","3.1","5","3","5","1","5","11","10","10","8","9","0","2","0","0","3","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","361","9512","FINANCIAL MANAGEMENT","Renner,Terri L.","30","55",""," 1.453"," 2.939","96.1","0.0","20.0","20.0","43.3","30","0","0","0","0","2","4","3","2","1","6","5","2","5","21","4","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","362","3847","NONPROFIT MGMT & LEADERSHP","Littlepage,Laura Carol","38","44",""," 3.439"," 3.416","60","60.5","28.9","7.9","0.0","7","10","10","3","4","4","3","2","0","1","0","0","0","1","2","4","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","362","8124","NONPROFIT MGMT & LEADERSHP","Bell,David Allen","30","46",""," 2.483"," 3.306","44.4","16.7","40.0","20.0","16.7","18","0","4","1","4","5","3","3","2","1","4","0","1","2","15","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","365","12910","URBAN DEVELOPMENT AND PLANNING","Deslatte,Aaron Marshall","33","35",""," 2.755"," 3.110","88.2","21.2","36.4","36.4","6.1","2","1","1","5","5","4","3","6","4","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","369","3733","MANAGING INFORMATION TECH","Farmer,Jacob","57","60",""," 3.360"," 3.058","76.7","52.6","38.6","5.3","1.8","4","0","16","14","12","8","2","1","1","1","0","0","1","1","2","0","1","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","369","3734","MANAGING INFORMATION TECH","Walsh,Alan J","49","51",""," 3.153"," 2.997","49","36.7","49.0","8.2","2.0","4","0","8","10","13","9","2","3","1","0","1","0","0","2","0","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","8W2","Eight Week - Second","SPEA","SPEA-V","369","6679","MANAGING INFORMATION TECH","Bradley III,Tribble C","58","62",""," 3.464"," 2.878","48.3","75.9","12.1","5.2","0.0","8","6","28","10","4","3","0","0","2","1","0","0","0","4","2","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","369","8125","MANAGING INFORMATION TECH","England,Julie Allison","64","65",""," 3.734"," 3.232","68.8","76.6","20.3","3.1","0.0","1","17","20","12","11","2","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","370","12670","RESEARCH MTHD & STAT MODELING","Liu,Tinganxu","30","37",""," 3.070"," 3.155","100","46.7","30.0","13.3","6.7","8","8","4","2","4","2","3","1","1","2","0","1","1","1","4","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","370","4399","RESEARCH MTHD & STAT MODELING","Alexeev,Alexander","29","46",""," 2.597"," 3.317","100","17.2","41.4","34.5","6.9","17","0","1","4","4","2","6","2","4","4","0","1","1","0","3","14","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","371","11231","FINANCING PUBLIC AFFAIRS","Lehmkuhler,Philip Gerard","63","65",""," 2.744"," 3.102","98.4","3.2","71.4","22.2","1.6","3","0","0","2","13","20","12","7","4","3","0","1","0","1","1","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","373","11408","HUMAN RESOURCE MGMT PUB SECTOR","Grundmann,Daniel J.","47","49",""," 3.002"," 3.215","91.7","14.9","72.3","12.8","0.0","2","0","1","6","10","15","9","2","4","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","373","12672","HUMAN RESOURCE MGMT PUB SECTOR","Uebel,Mark Alan","45","52",""," 2.896"," 2.951","79.2","31.1","46.7","15.6","0.0","10","0","8","6","7","9","5","0","2","5","0","0","0","3","3","4","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","373","3735","HUMAN RESOURCE MGMT PUB SECTOR","Stedman,Kathleen Dawn","45","51",""," 3.387"," 3.004","76.6","57.8","31.1","6.7","2.2","7","3","16","7","4","9","1","2","0","1","1","0","0","1","2","4","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","373","3736","HUMAN RESOURCE MGMT PUB SECTOR","Grundmann,Daniel J.","47","48",""," 3.111"," 3.254","91.7","27.7","57.4","10.6","4.3","1","0","2","11","14","9","4","4","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","373","7578","HUMAN RESOURCE MGMT PUB SECTOR","Schrader,Christopher Michael","25","26",""," 2.956"," 2.963","64","32.0","52.0","8.0","4.0","2","0","5","3","2","5","6","0","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","374","12673","INTERMED PUBLIC BUDGET & FIN","Chupp,Andrew","54","58",""," 3.435"," 3.078","100","70.4","16.7","7.4","0.0","7","3","23","12","5","4","0","2","2","0","0","0","0","3","1","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","378","9359","FEDERAL GOVERNMENT PROCESSES","McLean,Donna Rae","6","6",""," 3.667"," 3.557","100","66.7","33.3","0.0","0.0","0","0","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","379","12674","PERF MEASUREMENT&PROGRAM EVAL","Silva,Jennifer","41","45",""," 3.610"," 3.311","100","68.3","31.7","0.0","0.0","4","0","7","21","11","2","0","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","379","7577","PERF MEASUREMENT&PROGRAM EVAL","King,Mindy Hightower","40","43",""," 3.340"," 3.429","95.1","52.5","37.5","7.5","2.5","3","2","9","10","5","5","5","1","2","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","379","8126","PERF MEASUREMENT&PROGRAM EVAL","Carlin,Patrick","38","41",""," 3.250"," 3.177","100","47.4","34.2","18.4","0.0","3","4","9","5","3","6","4","3","2","2","0","0","0","0","2","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","379","9167","PERF MEASUREMENT&PROGRAM EVAL","King,Mindy Hightower","40","43",""," 2.693"," 3.214","95","17.5","52.5","20.0","10.0","3","0","2","5","2","12","7","3","3","2","1","0","3","0","0","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","380","3737","INTERNSHIP PUB & ENVIR AFFAIRS","Redman,Miranda Darlene","0","11","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","381","11308","PROFESSIONAL EXPERIENCE","Otten,Irena","0","72","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","381","9357","PROFESSIONAL EXPERIENCE","Seavey,Brian","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","381","9454","PROFESSIONAL EXPERIENCE","Schepers,Jennifer Jane","0","142","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","386","3738","CASE STDS FOR POLICY ANALYSIS","Nelson,Ashlyn","16","19",""," 3.688"," 3.394","83.3","68.8","31.3","0.0","0.0","3","5","4","2","3","1","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","389","31009","RISK & HAZARD MITIGATION","Graham,John D.","56","59",""," 3.323"," 3.204","100","46.4","44.6","7.1","0.0","4","0","10","16","14","7","4","3","1","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","390","3739","RDGS IN PUB & ENVIR AFFAIRS","Need,Andrea","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","401","12756","FIN & COST BENEFIT ANALYSIS","Chupp,Andrew","64","66",""," 3.181"," 3.132","98.4","40.6","46.9","7.8","3.1","3","2","9","15","12","10","8","3","1","1","1","1","0","1","0","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","401","3741","FIN & COST BENEFIT ANALYSIS","Chupp,Andrew","47","49",""," 3.166"," 2.967","100","29.8","59.6","10.6","0.0","2","0","5","9","12","9","7","2","1","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","405","10488","PUBL LAW & LEGISLATIVE PROCESS","Gregg,John Richard","49","60",""," 3.216"," 3.266","90.6","28.6","63.3","8.2","0.0","11","0","4","10","14","14","3","1","3","0","0","0","0","0","4","7","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","406","6681","PUBLIC LAW & ELECTORAL PROCESS","Zody,John Chastain","33","39",""," 3.385"," 3.335","91.4","42.4","54.5","3.0","0.0","6","0","6","8","7","10","1","1","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","409","12689","FED POLICY & HEARING PROCESS","McLean,Donna Rae","6","6",""," 3.900"," 3.557","100","100.0","0.0","0.0","0.0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","412","10243","LEADERSHIP AND ETHICS","Kruzan,Mark R.","49","52",""," 2.865"," 3.100","94","14.3","59.2","26.5","0.0","3","0","2","5","7","9","13","9","4","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","412","11315","LEADERSHIP AND ETHICS","Kruzan,Mark R.","56","57",""," 3.057"," 3.235","98.2","25.0","58.9","16.1","0.0","1","0","7","7","10","13","10","3","4","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","412","6684","LEADERSHIP AND ETHICS","Wightman,Breck","51","53",""," 3.439"," 3.267","100","64.7","19.6","11.8","3.9","2","15","15","3","1","8","1","2","3","1","0","2","0","0","1","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","413","34580","FOOD SYST & COMM RESILIENCE","Farmer,James Robert","12","15",""," 3.783"," 3.451","66.7","83.3","16.7","0.0","0.0","3","0","9","1","0","1","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","421","31011","METROPOLITAN DEVELOPMENT","Audretsch,David B","23","23",""," 3.343"," 3.213","87","56.5","34.8","4.3","4.3","0","0","5","8","2","6","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","421","7271","METROPOLITAN DEVELOPMENT","Audretsch,David B","39","42",""," 3.749"," 3.209","90","79.5","20.5","0.0","0.0","3","0","20","11","5","3","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","424","13375","ENV LAW, JUSTICE & POLITICS","Konisky,David","50","54",""," 3.510"," 3.465","76","72.0","18.0","8.0","2.0","4","0","23","13","2","0","7","3","1","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","425","12690","HOMELAND SEC: POLICY&PRACTICE","Henry,David George","23","28",""," 3.561"," 3.193","91.7","69.6","26.1","4.3","0.0","5","2","4","10","3","2","1","1","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","425","36929","HOMELAND SEC: POLICY&PRACTICE","Henry,David George","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","432","3742","LABOR REL IN THE PUBLIC SECTOR","Guyott,Nancy Joy","43","45",""," 3.002"," 3.075","88.6","23.3","55.8","14.0","7.0","2","1","4","5","8","13","3","5","1","0","2","1","0","0","1","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","434","12969","NGO MGMT FOR INTL DEVELOPMENT","Brass,Jennifer","21","22",""," 3.462"," 3.441","86.4","47.6","52.4","0.0","0.0","1","0","4","6","6","4","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","435","3743","NEGOTIATION & ALTERN DISP RES","Griffith,Daniel B","32","36",""," 3.197"," 3.209","87.9","40.6","46.9","6.3","3.1","5","0","7","6","7","6","2","1","1","0","1","0","0","1","1","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","435","3744","NEGOTIATION & ALTERN DISP RES","Branham,Gary Lee","46","52",""," 3.367"," 3.426","93.8","45.7","43.5","10.9","0.0","6","5","7","9","12","6","2","2","3","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","435","8127","NEGOTIATION & ALTERN DISP RES","Branham,Gary Lee","40","45",""," 3.045"," 3.129","90.7","27.5","47.5","22.5","2.5","5","1","5","5","8","8","3","5","4","0","1","0","0","0","3","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","436","11232","COMM FOR GOVT & NONPROFIT ORGS","DeLong,Brian","18","25",""," 3.356"," 3.035","75","44.4","50.0","5.6","0.0","7","0","3","5","4","5","0","0","0","1","0","0","0","0","6","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","436","12691","COMM FOR GOVT & NONPROFIT ORGS","Erwin III,J Wesley","40","44",""," 3.618"," 3.329","92.5","77.5","20.0","0.0","0.0","5","2","16","13","3","4","1","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","439","9239","DEBATES IN PUBLIC FINANCE","Bailey,Brian Edward","21","26",""," 2.886"," 3.135","100","14.3","61.9","19.0","4.8","5","0","0","3","6","5","2","1","2","1","1","0","0","0","3","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","443","4561","MANAGING WORK FORCE DIVERSITY","Rayzor,Natalia","49","53",""," 3.665"," 3.155","90","73.5","18.4","8.2","0.0","4","7","23","6","7","2","0","2","1","1","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","443","8128","MANAGING WORK FORCE DIVERSITY","Hughes,Cheryl Kay","50","52",""," 3.424"," 3.183","84","44.0","52.0","4.0","0.0","2","1","14","7","11","14","1","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","449","11233","SENIOR POLICY SEMINAR","Avellaneda,Claudia Nancy","11","12",""," 3.582"," 3.610","91.7","81.8","9.1","0.0","9.1","1","3","4","2","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","SPEA","SPEA-V","450","11234","CONTEM ISSUES IN PUBLIC AFF","Rayzor,Natalia","23","25",""," 3.778"," 3.153","91.3","91.3","4.3","4.3","0.0","2","2","13","6","0","0","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-11-2021"
